"timestamp","price","ma5","ma10","macd","signalLine","rsi"
2023-06-25 18:00:30.293,30469.3591211556,0,0,0,0,0
2023-06-25 22:00:21.902,30236.233618476,0,0,0,0,0
2023-06-26 02:00:54.258,30401.9905479109,0,0,0,0,0
2023-06-26 06:00:40.556,30323.5666456704,0,0,0,0,0
2023-06-26 10:00:12.684,30443.0526986107,30374.8405263647,0,0,0,0
2023-06-26 14:00:17.1,30259.4277474062,30332.8542516149,0,0,0,0
2023-06-26 18:00:23.105,30285.5050640707,30342.7085407338,0,0,0,0
2023-06-26 22:00:29.78,30403.9898904192,30343.1084092355,0,0,0,0
2023-06-27 02:01:32.229,30412.2530434214,30360.8456887856,0,0,0,0
2023-06-27 06:00:36.618,30709.3653110795,30414.1082112794,30394.4743688221,0,0,0
2023-06-27 10:00:55.218,30606.5486043298,30483.5323826641,30408.1933171395,0,0,0
2023-06-27 14:00:39.879,30707.8652842706,30568.0044267041,30455.3564837189,0,0,0
2023-06-27 18:00:46.176,30693.546356068,30625.9157198338,30484.5120645347,0,0,0
2023-06-27 22:00:58.607,30468.1485390544,30637.0948189604,30498.970253873,0,0,0
2023-06-28 02:00:49.679,30180.9302175186,30531.4078002483,30472.7580057638,0,0,42.6474592338441
2023-06-28 06:00:09.985,30365.9464462377,30483.2873686298,30483.409875647,0,0,47.936274599885
2023-06-28 10:00:16.219,30390.9154105249,30419.8973938807,30493.9509102924,0,0,48.6248229821434
2023-06-28 14:00:14.888,30073.8701467126,30295.9621520096,30460.9389359217,0,0,41.1780164736884
2023-06-28 18:01:22.37,30083.4772452638,30219.0278932515,30428.061356106,0,0,41.4705275429396
